179,8,115,5697,3171,245,2,44,5,2271,8291,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,26,8292,2,80,4,251,50,7,4,10,50,20,134,25,1944,3,4,4393,13,200,8293,165,0,0,0,0,0,0,0,0,0,0
191,2,52,6,1246,112,651,14,153,5,127,291,30,28,7,81,8294,3,42,3,1945,22,30,13,187,0,0,0,0,0,0,0,0
18,309,2502,47,2,41,108,5699,65,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,35,209,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,170,5700,14,9,912,322,16,1155,23,245,1202,15,2503,359,5701,7,425,41,676,96,36,342,9,0,0,0,0,0,0,0,0,0
2,67,9,15,6,989,19,99,2,352,30,6,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,22,4,2107,340,4,292,315,25,48,211,3,125,34,7,277,560,3,3675,5702,12,71,8295,5703,101,0,0,0,0,0,0,0,0
24,197,310,3,144,127,1946,2504,722,7,843,664,8296,14,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,8,36,401,7,136,11,4,822,4,292,59,43,8,37,19,41,746,8297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,1087,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1088,147,71,1947,7,72,46,15,8298,11,5,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,4,866,8299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2505,376,2775,35,348,90,59,35,1121,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,91,3,524,156,195,556,2,52,156,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,14,5704,51,4394,14,8300,282,19,2,117,6,394,307,714,40,6,3172,1505,13,4,2506,8301,0,0,0,0,0,0,0,0,0,0
8302,88,8303,409,385,4,224,1363,152,154,8304,26,5,8305,915,134,2,172,2507,188,0,0,0,0,0,0,0,0,0,0,0,0,0
895,2,5705,40,20,11,5,866,13,448,19,150,54,256,32,62,10,5,4395,12,9,0,0,0,0,0,0,0,0,0,0,0,0
4396,7,8306,85,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,30,4,209,340,189,129,29,11,5,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,10,46,3,25,5,1089,28,12,2,105,60,67,5,940,13,8307,51,5,1596,5706,125,11,93,78,18,9,29,48,86,523,0,0
344,143,10,20,2,263,67,3,759,20,2108,20,279,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,525,20,2776,2,402,74,109,3,457,19,129,314,31,5,37,1364,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,5707,3173,40,747,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,442,305,11,2272,1818,7,1027,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8309,8310,46,3,36,6,282,177,19,66,3174,298,44,6,1597,8311,102,991,8,1694,9,0,0,0,0,0,0,0,0,0,0,0
8312,95,4398,127,690,13,6,2273,113,2,1122,2,44,6,79,1948,8313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,74,510,8314,2,41,40,4,251,511,8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8316,172,9,11,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,65,14,198,45,3,43,15,5,349,494,2,59,201,55,12,5,257,420,8317,146,116,0,0,0,0,0,0,0,0,0,0,0
2508,463,2,81,17,1598,11,6,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,941,52,3175,88,4399,1247,3,8,88,351,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,58,464,64,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,165,2,54,20,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,13,4,8318,22,6,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2,72,11,8319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,8320,1949,1507,291,77,227,60,70,30,42,76,8321,453,387,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,184,182,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,80,3676,569,6,2274,7,722,7,3176,39,163,5,1695,8322,3,3177,1248,7,8323,101,1249,0,0,0,0,0,0,0,0,0,0,0
2,74,3,54,90,4,3677,39,8324,587,102,580,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,161,867,24,4,1444,8325,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,91,3,36,6,507,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,213,152,2,74,3,201,12,430,47,39,722,7,2,231,4,722,41,276,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1508,2,111,314,1365,19,2,41,17,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,525,2510,3678,992,2,376,484,9,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8326,43,61,17,5,2777,5708,2,246,505,3,5709,2,233,8,61,2511,16,993,4,2512,55,13,6,204,13,237,0,0,0,0,0
223,44,5,284,12,2778,8327,14,153,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,120,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,163,92,5710,776,346,723,2,41,54,87,3,1819,18,2,49,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,14,377,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2,2109,463,3,154,6,1599,37,95,40,3,285,9,77,9,44,8328,8329,4400,57,0,0,0,0,0,0,0,0,0,0,0,0
8330,59,124,5,1029,11,894,334,450,2513,221,4,224,8331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,65,16,13,2,606,361,28,12,8,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1950,33,1445,10,1250,16,19,2,49,368,155,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,316,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,677,28,240,17,130,27,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,8332,3679,4401,15,12,14,198,18,372,18,37,19,2,113,136,12,332,13,249,14,198,121,5,228,8333,32,0,0,0,0,0,0
8334,344,22,8335,1251,474,2,49,36,15,102,4,1951,41,519,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,25,504,352,6,1123,5,557,28,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,549,33,793,23,269,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3680,4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,72,304,5,4403,2,108,1120,189,13,9,63,6,8336,1952,4,432,421,38,84,5711,0,0,0,0,0,0,0,0,0,0,0,0
4404,317,51,99,322,202,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,341,20,66,46,3,17,130,126,7,227,71,2514,39,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,220,4,1301,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,54,2,49,2275,4,3178,7,179,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,44,31,7,1446,6,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1696,8337,11,4,748,47,171,307,10,64,20,8338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,12,172,570,5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,665,35,21,46,3,17,3,125,58,3,1953,7,17,9,200,133,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2780,40,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,663,270,212,3,4405,5,588,942,11,48,390,134,25,6,1955,3681,24,663,57,0,0,0,0,0,0,0,0,0,0,0,0,0
422,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,28,4,28,8,1600,56,1204,760,314,16,342,59,25,50,13,4,4406,153,13,6,204,0,0,0,0,0,0,0,0,0,0,0
916,3,415,2,170,24,163,5,994,794,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,3682,113,8,54,8,70,943,5714,19,24,8339,4407,390,10,107,846,8340,33,10,1065,190,8341,0,0,0,0,0,0,0,0,0,0
630,761,53,242,3,346,26,1601,18,293,2,52,4,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,342,4,4408,1602,759,2111,2781,20,255,5,328,13,130,111,52,3,545,9,146,355,8342,0,0,0,0,0,0,0,0,0,0,0
939,5715,10,560,3,148,130,78,2112,342,4,144,777,13,8343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4409,12,5,582,496,8344,4410,8345,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,4,3180,2,194,992,29,209,19,24,363,5716,8346,12,6,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,45,14,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,227,100,56,89,715,89,8347,3,195,2114,79,19,8,54,87,4,1956,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,27,4,4411,32,666,4412,12,71,298,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,17,373,3,42,3,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,120,2,91,3,25,62,3,4413,4,5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,18,23,5718,6,305,276,3,4,868,20,329,46,3,4,995,748,189,62,10,5,678,1603,15,4,1698,1091,0,0,0,0,0,0
68,107,60,142,271,263,25,1299,3,441,77,7,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,16,54,87,20,1206,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,404,2,8348,82,160,82,9,311,58,8349,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,1031,8350,465,3683,14,30,1447,1031,8351,970,14,41,54,1699,20,1957,759,5719,4414,2782,0,0,0,0,0,0,0,0,0,0,0,0
23,24,504,27,30,256,8352,6,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,242,12,589,607,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,23,34,12,5,270,58,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8353,56,10,33,8354,2115,8,246,505,65,23,5,3684,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,12,117,3,36,83,44,3,534,6,590,539,3,716,109,31,30,6,357,7,5721,193,55,0,0,0,0,0,0,0,0,0,0
212,3,1448,15,5,217,22,4,206,24,46,3,73,57,31,38,3685,733,1604,390,665,8355,721,393,6,466,0,0,0,0,0,0,0
46,3,583,189,2,41,74,3,1816,27,151,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,8,54,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,39,14,407,110,2783,59,36,8,399,5722,8356,8357,8358,5722,8359,8360,8361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,44,76,51,45,7,10,8362,168,5,262,1449,13,995,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,9,235,192,41,42,68,8,996,2,59,539,390,1700,2784,3,869,3182,121,8363,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1821,1509,114,211,19,56,92,294,28,306,9,34,15,1201,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,29,107,498,12,6,262,734,7,23,177,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,512,223,381,6,8364,2273,20,94,97,8365,12,14,198,123,5723,6,8366,1033,10,3166,0,0,0,0,0,0,0,0,0,0,0,0
73,37,95,30,56,5,608,28,11,4,3183,119,12,30,249,20,39,32,430,208,14,33,95,0,0,0,0,0,0,0,0,0,0
3686,7,8367,5724,122,294,126,82,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,151,21,25,177,205,9,464,48,86,485,156,361,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2785,358,3,1253,3184,342,4,8368,39,896,13,8,219,363,3,54,56,3,43,90,258,404,8369,0,0,0,0,0,0,0,0,0
424,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1034,27,378,43,8,91,3,1443,235,9,263,17,8370,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,56,4,3687,8371,971,2,52,1366,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1822,21,384,31,15,33,762,13,1367,18,944,39,228,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,155,14,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,214,12,127,26,48,145,47,3,25,443,823,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,103,28,152,2,52,6,202,5,328,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,209,496,302,12,1255,4415,2,44,3,426,156,5,301,377,405,112,29,114,2515,0,0,0,0,0,0,0,0,0,0,0,0,0
10,121,4,619,13,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,54,35,1156,10,4416,31,90,8,39,2516,3,1157,12,1701,1207,8,49,519,8,307,3,5725,699,11,4,407,5726,0,0,0,0,0
